,0
1174,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/135-apotheke-an-der-kaiserstrasse
1175,http://www.apothekenindex.at/apotheken/wien/8-bezirk-josefstadt/143-alte-loewen-apotheke
1176,http://www.apothekenindex.at/apotheken/wien/8-bezirk-josefstadt/142-apotheke-zur-heiligen-johanna
1177,http://www.apothekenindex.at/apotheken/wien/8-bezirk-josefstadt/141-maria-treu-apotheke
1178,http://www.apothekenindex.at/apotheken/wien/8-bezirk-josefstadt/145-welt-apotheke
1179,http://www.apothekenindex.at/apotheken/wien/8-bezirk-josefstadt/144-kaiser-josef-apotheke
1180,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/149-st-anna-apotheke
1181,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/155-loewen-apotheke
1182,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/148-vindobona-apotheke
1183,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/154-josefinen-apotheke
1184,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/147-apotheke-zur-universitaet
1185,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/153-auge-gottes-apotheke
1186,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/146-salvator-apotheke
1187,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/152-tiger-apotheke
1188,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/158-bahnhof-apotheke
1189,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/151-apotheke-zur-austria
1190,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/157-apotheke-zum-goldenen-elefanten
1191,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/150-apotheke-zum-biber
1192,http://www.apothekenindex.at/apotheken/wien/9-bezirk-alsergrund/156-hubertus-apotheke
1193,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/1247-salvia-apotheke
1194,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/170-apotheke-am-wienerfeld
1195,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/176-wienerberg-apotheke
1196,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/163-davinci-apotheke
1197,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/1246-die-apotheke-am-liesingbach
1198,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/169-kur-apotheke-oberlaa
1199,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/175-apotheke-zur-spinnerin-am-kreuz
1200,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/162-madonnen-apotheke
1201,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/181-carolinen-apotheke
1202,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/168-antonius-apotheke
1203,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/174-apotheke-zur-mutter-gottes
1204,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/161-favorita-apotheke
1205,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/180-vita-apotheke
1206,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/167-elisabeth-apotheke
1207,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/1408-apotheke-im-sonnwendviertel
1208,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/173-alauda-apotheke
1209,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/160-apotheke-u1-troststrasse
1210,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/179-rotenhof-apotheke
1211,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/166-quellen-apotheke
1212,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/1370-rax-apotheke-mag-greileder--ddr-saiko-kg
1213,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/172-per-albin-hansson-apotheke
1214,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/159-trost-apotheke
1215,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/178-verdi-apotheke
1216,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/165-waldapotheke
1217,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/1266-apotheke-haupt
1218,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/171-heilfried-apotheke
1219,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/177-laaerberg-apotheke
1220,http://www.apothekenindex.at/apotheken/wien/10-bezirk-favoriten/164-apotheke-am-reumannplatz
1221,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/189-geiselberg-apotheke
1222,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/182-ludwigs-apotheke
1223,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/188-franziskus-apotheke
1224,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/187-neue-leopolds-apotheke
1225,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/1399-apo11
1226,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/186-herder-apotheke
1227,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/192-gasometer-apotheke
1228,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/185-apotheke-zur-heiligen-elisabeth
1229,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/191-lory-apotheke
1230,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/184-apotheke-zum-schwarzen-adler
1231,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/190-regenbogenapotheke-am-leberberg
1232,http://www.apothekenindex.at/apotheken/wien/11-bezirk-simmering/183-apotheke-zur-mariahilf
1233,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/207-apotheke-altmannsdorf
1234,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/194-apotheke-zum-heiligen-paulus
1235,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/200-maria-lourdes-apotheke
1236,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/206-metatron-apotheke
1237,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/193-apotheke-meidling
1238,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/199-klimt-apotheke
1239,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/205-schubert-apotheke
1240,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/198-team-sant-apotheke-schwenk
1241,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/204-rosenhuegel-apotheke
1242,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/197-apotheke-zum-heiligen-josef
1243,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/203-apotheke-am-schoepfwerk
1244,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/196-st-anna-apotheke
1245,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/202-vierburgen-apotheke
1246,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/1238-apotheke-zum-lachenden-pinguin
1247,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/195-apotheke-zum-schutzengel
1248,http://www.apothekenindex.at/apotheken/wien/12-bezirk-meidling/201-apotheke-am-fuchsenfeld
1249,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/210-apotheke-st-veit
1250,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/209-apotheke-am-lainzer-platz
1251,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/1311-apotheke-an-der-wien
1252,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/208-westend-apotheke
1253,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/1296-san-vito-apotheke
1254,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/213-jagdschloss-apotheke
1255,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/212-st-christophorus-apotheke
1256,http://www.apothekenindex.at/apotheken/wien/13-bezirk-hietzing/211-alt-hietzinger-apotheke-zum-auge-gottes
1257,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/216-marien-apotheke
1258,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/222-apotheke-zum-heiligen-rochus
1259,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/1250-apotheke-im-auhof-center
1260,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/215-park-apotheke
1261,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/221-schutzengel-apotheke
1262,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/1249-apotheke-baumgarten
1263,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/214-st-anna-apotheke
1264,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/220-st-nikolai-apotheke
1265,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/1248-ameis-apotheke
1266,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/219-belladonna-apotheke
1267,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/225-europa-apotheke
1268,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/218-flora-apotheke
1269,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/224-floetzersteig-apotheke
1270,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/217-st-lucas-apotheke
1271,http://www.apothekenindex.at/apotheken/wien/14-bezirk-penzing/223-apotheke-zum-gruenen-kreuz
1272,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/237-apotheke-zur-heiligen-anna
1273,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/230-apotheke-zur-heiligen-corona
1274,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/236-apotheke-zur-heiligen-martha
1275,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/229-dreifaltigkeits-apotheke
1276,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/235-heilborn-apotheke
1277,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/228-team-sant-germania-apotheke
1278,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/234-apotheke-zur-mariazell
1279,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/1375-die-apotheke-in-der-lugner-city
1280,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/227-willkommens-apotheke
1281,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/233-apotheke-maria-vom-siege
1282,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/1292-sonnschein-apotheke
1283,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/232-lindwurm-apotheke
1284,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/238-apotheke-zum-erzengel-michael
1285,http://www.apothekenindex.at/apotheken/wien/15-bezirk-rudolfsheim-fuenfhaus/231-st-rudolf-apotheke
1286,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/253-apotheke-alte-remise
1287,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/240-richard-wagner-apotheke
1288,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/246-stern-apotheke
1289,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/252-antonius-apotheke
1290,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/239-apotheke-zum-papst
1291,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/245-sandleiten-apotheke
1292,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/251-herbst-apotheke
1293,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/244-marien-apotheke
1294,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/250-thalia-apotheke
1295,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/243-wilhelminen-apotheke
1296,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/249-adler-apotheke
1297,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/242-neulerchenfelder-apotheke
1298,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/248-apotheke-am-schuhmeierplatz
1299,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/1309-bach-apotheke
1300,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/241-falken-apotheke
1301,http://www.apothekenindex.at/apotheken/wien/16-bezirk-ottakring/247-apotheke-zur-maria-trost
1302,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/255-linden-apotheke
1303,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/261-apotheke-hernals
1304,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/254-apotheke-magpharm-roland-clemens
1305,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/260-igel-apotheke
1306,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/259-friedrichs-apotheke
1307,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/258-bartholomaeus-apotheke
1308,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/257-armonia-apotheke
1309,http://www.apothekenindex.at/apotheken/wien/17-bezirk-hernals/256-apotheke-zum-weissen-kreuz
1310,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/263-gersthofer-apotheke
1311,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/269-theresien-apotheke
1312,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/262-apotheke-zum-schutzengel
1313,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/268-hans-sachs-apotheke
1314,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/267-sonnen-apotheke
1315,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/273-apotheke-weinhaus
1316,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/266-marien-apotheke
1317,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/272-cottage-apotheke
1318,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/265-sternwarte-apotheke
1319,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/271-alsegger-apotheke
1320,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/264-adler-apotheke
1321,http://www.apothekenindex.at/apotheken/wien/18-bezirk-waehring/270-st-martin-apotheke
1322,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/283-apotheke-nussdorf
1323,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/276-krim-apotheke
1324,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/282-apotheke-zum-weinberg
1325,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/275-billroth-apotheke
1326,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/281-agnes-apotheke
1327,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/274-apotheke-zur-guten-hoffnung
1328,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/280-severinus-apotheke
1329,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/279-beethoven-apotheke
1330,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/1322-albarelli-apotheke
1331,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/278-grinzinger-apotheke
1332,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/284-fortuna-apotheke
1333,http://www.apothekenindex.at/apotheken/wien/19-bezirk-doebling/277-apotheke-zum-heiligen-josef
1334,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/287-leonhardus-apotheke
1335,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/293-allerheiligen-apotheke
1336,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/286-herminen-apotheke
1337,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/292-apotheke-zum-heiligen-konstantin
1338,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/285-apotheke-zur-heiligen-elisabeth
1339,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/291-engelshof-apotheke
1340,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/290-marien-apotheke
1341,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/296-apotheke-aurora
1342,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/289-apotheke-zwischenbruecken
1343,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/295-millennium-apotheke
1344,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/288-apotheke-zur-heiligen-brigitta
1345,http://www.apothekenindex.at/apotheken/wien/20-bezirk-brigittenau/294-arkaden-apotheke
1346,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/304-danubia-apotheke
1347,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/310-marco-polo-apotheke
1348,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/297-apotheke-zur-blauen-donau
1349,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/316-apotheke-zum-weinstock
1350,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/303-vital-apotheke-strebersdorf
1351,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/1362-citygate-apotheke
1352,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/309-apotheke-trillerpark
1353,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/1-apotheke-21
1354,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/315-sonnen-apotheke
1355,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/302-apotheke-zum-schutzengel
1356,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/1357-artemis-apotheke
1357,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/308-apotheke-neu-stammersdorf-im-b7
1358,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/314-donau-apotheke
1359,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/301-rosen-apotheke
1360,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/1339-apotheke-jedlesee
1361,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/307-floridus-apotheke
1362,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/313-apotheke-zur-heiligen-dreifaltigkeit
1363,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/300-apotheke-zur-mariazeller-muttergottes
1364,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/1251-c-21-apotheke
1365,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/306-st-anna-apotheke
1366,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/312-agnes-apotheke
1367,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/299-mantlersche-apotheke
1368,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/318-scn-apotheke
1369,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/305-mariahilf-apotheke
1370,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/311-grossfeld-apotheke
1371,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/298-humanitas-apotheke
1372,http://www.apothekenindex.at/apotheken/wien/21-bezirk-floridsdorf/317-nordrand-apotheke
1373,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1369-seestadt-apotheke
1374,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/326-markus-apotheke
1375,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/332-apotheke-im-andromeda-tower
1376,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/319-apotheke-zum-loewen-von-aspern
1377,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1356-apotheke-u2-stadlau
1378,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/325-rennbahn-apotheke
1379,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/331-apotheke-breitenlee
1380,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1285-apotheke-regenwald
1381,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/324-apotheke-donauzentrum-mag-bittmann-kg
1382,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1406-auwald-apotheke
1383,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/330-donaufelder-apotheke
1384,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1253-st-hubertus-apotheke-kaisermuehlen
1385,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/323-nordost-apotheke
1386,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1396-apotheke-zur-kaisermuehle
1387,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/329-langobarden-apotheke
1388,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1252-apotheke-naturalis
1389,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/322-st-georg-apotheke
1390,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1383-apotheke-izd-tower
1391,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/328-alpha-apotheke
1392,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/334-apotheke-u2
1393,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/321-apotheke-neu-kagran
1394,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/1382-apo22-beim-donauspital
1395,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/327-raphael-donner-apotheke
1396,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/333-apotheke-donaustadt
1397,http://www.apothekenindex.at/apotheken/wien/22-bezirk-donaustadt/320-apotheke-zur-madonna
1398,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/346-meine-apotheke
1399,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/339-paracelsus-apotheke
1400,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/345-st-nikolaus-apotheke
1401,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/1289-apotheke-liesing-riverside
1402,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/338-apotheke-zum-guten-hirten
1403,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/344-apotheke-alt-erlaa
1404,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/350-apo-23-kalksburg
1405,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/337-apotheke-rodaun
1406,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/343-apotheke-atzgersdorf
1407,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/349-vital-apotheke
1408,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/336-hermes-apotheke
1409,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/342-birken-apotheke
1410,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/348-kristall-apotheke
1411,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/335-apotheke-zur-mariahilf
1412,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/341-steinsee-apotheke
1413,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/347-apotheke-in-der-wiesen
1414,http://www.apothekenindex.at/apotheken/wien/23-bezirk-liesing/340-apotheke-zur-mariahilf
